danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,artist,popularity,year,explicit,genres,outcome
0.624,0.8170000000000001,9,-6.851,0,0.0487,0.0067,0.000342,0.157,0.611,128.388,audio_features,3gQCJCVl7XyruO5vBEBWGj,spotify:track:3gQCJCVl7XyruO5vBEBWGj,https://api.spotify.com/v1/tracks/3gQCJCVl7XyruO5vBEBWGj,https://api.spotify.com/v1/audio-analysis/3gQCJCVl7XyruO5vBEBWGj,160520,4,Pints of Guinness Make You Strong,Against Me!,0,2002,False,folk punk,0
0.578,0.892,10,-7.952000000000001,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,audio_features,2YxXuCdbUpil3P7tRjhW1t,spotify:track:2YxXuCdbUpil3P7tRjhW1t,https://api.spotify.com/v1/tracks/2YxXuCdbUpil3P7tRjhW1t,https://api.spotify.com/v1/audio-analysis/2YxXuCdbUpil3P7tRjhW1t,196613,4,Banquet,Bloc Party,59,2005,False,alternative dance,0
0.498,0.83,6,-5.157,0,0.0421,0.00461,0.0,0.139,0.45299999999999996,89.34200000000001,audio_features,0M955bMOoilikPXwKLYpoi,spotify:track:0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/tracks/0M955bMOoilikPXwKLYpoi,https://api.spotify.com/v1/audio-analysis/0M955bMOoilikPXwKLYpoi,231480,4,I Hate Everything About You,Three Days Grace,72,2003,False,alternative metal,0
0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,audio_features,1Q2fYlSdwuutWj3QplhY9q,spotify:track:1Q2fYlSdwuutWj3QplhY9q,https://api.spotify.com/v1/tracks/1Q2fYlSdwuutWj3QplhY9q,https://api.spotify.com/v1/audio-analysis/1Q2fYlSdwuutWj3QplhY9q,207587,3,Riot,Three Days Grace,69,2006,True,alternative metal,0
0.48700000000000004,0.691,9,-5.277,1,0.0501,0.0644,0.0,0.141,0.627,169.857,audio_features,76eYHCn9N4qqITcu9nzH86,spotify:track:76eYHCn9N4qqITcu9nzH86,https://api.spotify.com/v1/tracks/76eYHCn9N4qqITcu9nzH86,https://api.spotify.com/v1/audio-analysis/76eYHCn9N4qqITcu9nzH86,152548,4,Lift the Curse,Redlight King,36,2019,False,post-grunge,0
0.579,0.893,2,-2.331,1,0.0487,0.00121,0.0,0.18600000000000003,0.488,95.995,audio_features,0wxSeL4sojZx6qFx6Qw7uN,spotify:track:0wxSeL4sojZx6qFx6Qw7uN,https://api.spotify.com/v1/tracks/0wxSeL4sojZx6qFx6Qw7uN,https://api.spotify.com/v1/audio-analysis/0wxSeL4sojZx6qFx6Qw7uN,211250,4,We Do What We Want,Passion,31,2020,False,modern hard rock,0
0.285,0.821,3,-4.283,0,0.0414,0.022000000000000002,7.1e-06,0.203,0.27899999999999997,86.338,audio_features,4N30sQTf8R0VvylJbF6l8w,spotify:track:4N30sQTf8R0VvylJbF6l8w,https://api.spotify.com/v1/tracks/4N30sQTf8R0VvylJbF6l8w,https://api.spotify.com/v1/audio-analysis/4N30sQTf8R0VvylJbF6l8w,251573,4,Holdin’ My Breath,Tyler Bryant & the Shakedown,40,2020,False,modern alternative rock,0
0.439,0.975,1,-3.798,1,0.131,0.000105,8.590000000000001e-05,0.228,0.636,172.019,audio_features,0eeH8SFeeaIv0lQz61cyL2,spotify:track:0eeH8SFeeaIv0lQz61cyL2,https://api.spotify.com/v1/tracks/0eeH8SFeeaIv0lQz61cyL2,https://api.spotify.com/v1/audio-analysis/0eeH8SFeeaIv0lQz61cyL2,246827,4,Dangerous Ground,H.E.A.T,43,2020,False,glam metal,0
0.243,0.865,8,-6.172000000000001,1,0.0584,6.42e-06,0.88,0.408,0.327,101.28200000000001,audio_features,18jRXhmNTcKDldl6PgKvv7,spotify:track:18jRXhmNTcKDldl6PgKvv7,https://api.spotify.com/v1/tracks/18jRXhmNTcKDldl6PgKvv7,https://api.spotify.com/v1/audio-analysis/18jRXhmNTcKDldl6PgKvv7,351961,4,Dislocated,The Wildhearts,37,2019,False,modern hard rock,0
0.5,0.866,9,-4.338,1,0.0443,0.0575,0.0,0.129,0.629,176.18900000000002,audio_features,4OBrZqJzkwdDaXoYVfmIw7,spotify:track:4OBrZqJzkwdDaXoYVfmIw7,https://api.spotify.com/v1/tracks/4OBrZqJzkwdDaXoYVfmIw7,https://api.spotify.com/v1/audio-analysis/4OBrZqJzkwdDaXoYVfmIw7,197235,4,Outlaws & Outsiders,Cory Marks,61,2019,True,,0
0.5770000000000001,0.825,6,-4.742,0,0.0375,0.000153,0.00419,0.21100000000000002,0.467,113.988,audio_features,7sqbv8DOcsiOcdwfoYVMLo,spotify:track:7sqbv8DOcsiOcdwfoYVMLo,https://api.spotify.com/v1/tracks/7sqbv8DOcsiOcdwfoYVMLo,https://api.spotify.com/v1/audio-analysis/7sqbv8DOcsiOcdwfoYVMLo,213058,4,Broken Into Pieces,Shiraz Lane,31,2020,False,finnish hard rock,0
0.5429999999999999,0.956,5,-5.176,0,0.115,0.000185,0.0109,0.126,0.358,160.003,audio_features,4rhOGSi9e87aYBzZ4dMwNh,spotify:track:4rhOGSi9e87aYBzZ4dMwNh,https://api.spotify.com/v1/tracks/4rhOGSi9e87aYBzZ4dMwNh,https://api.spotify.com/v1/audio-analysis/4rhOGSi9e87aYBzZ4dMwNh,312938,4,In the Eye of the Beast (You'll Be Found),Water Wolf,43,2020,False,hard rock mexicano,0
0.754,0.7709999999999999,9,-7.452000000000001,0,0.29100000000000004,0.336,0.00028,0.1,0.8109999999999999,88.105,audio_features,5qE0ehKYj0Mp0XH5BsOKqZ,spotify:track:5qE0ehKYj0Mp0XH5BsOKqZ,https://api.spotify.com/v1/tracks/5qE0ehKYj0Mp0XH5BsOKqZ,https://api.spotify.com/v1/audio-analysis/5qE0ehKYj0Mp0XH5BsOKqZ,237133,4,Tobacco Road,Eric Burdon,27,2011,False,blues rock,0
0.618,0.885,11,-1.943,1,0.0551,0.0531,0.000417,0.191,0.5539999999999999,125.984,audio_features,1m3vmoYlc3tm1cNV0QWzzN,spotify:track:1m3vmoYlc3tm1cNV0QWzzN,https://api.spotify.com/v1/tracks/1m3vmoYlc3tm1cNV0QWzzN,https://api.spotify.com/v1/audio-analysis/1m3vmoYlc3tm1cNV0QWzzN,171429,4,Rhythm Is A Dancer (feat. Kaleena Zanders),Breathe Carolina,56,2017,False,edm,0
0.503,0.675,10,-6.782,0,0.254,0.0466,0.0,0.147,0.645,99.28399999999999,audio_features,0PtDNK2Q49fAM4ZbKtN0mz,spotify:track:0PtDNK2Q49fAM4ZbKtN0mz,https://api.spotify.com/v1/tracks/0PtDNK2Q49fAM4ZbKtN0mz,https://api.spotify.com/v1/audio-analysis/0PtDNK2Q49fAM4ZbKtN0mz,181817,4,Rapture,Koffee,60,2019,False,dancehall,0
0.584,0.61,8,-5.268,1,0.179,0.129,0.0,0.255,0.499,116.786,audio_features,4py6tQGaMCXcepJSWw1oBV,spotify:track:4py6tQGaMCXcepJSWw1oBV,https://api.spotify.com/v1/tracks/4py6tQGaMCXcepJSWw1oBV,https://api.spotify.com/v1/audio-analysis/4py6tQGaMCXcepJSWw1oBV,233073,5,Proper Paper,Alicai Harley,37,2018,False,dancehall,0
0.8740000000000001,0.43700000000000006,0,-9.748,0,0.149,0.479,0.0016,0.0931,0.6940000000000001,109.97,audio_features,7nF0TnQV9RIzn1mIlr5qxC,spotify:track:7nF0TnQV9RIzn1mIlr5qxC,https://api.spotify.com/v1/tracks/7nF0TnQV9RIzn1mIlr5qxC,https://api.spotify.com/v1/audio-analysis/7nF0TnQV9RIzn1mIlr5qxC,150869,4,Banana,Jada Kingdom,44,2018,True,dancehall,0
0.644,0.579,2,-6.562,1,0.35200000000000004,0.295,0.0,0.159,0.354,203.99099999999999,audio_features,7gq31CNCaa8fFjej4GD5hz,spotify:track:7gq31CNCaa8fFjej4GD5hz,https://api.spotify.com/v1/tracks/7gq31CNCaa8fFjej4GD5hz,https://api.spotify.com/v1/audio-analysis/7gq31CNCaa8fFjej4GD5hz,202353,4,Worldboss (feat. Lisa Mercedes & Redboom) [Dons],Vybz Kartel,38,2020,True,dancehall,0
0.855,0.556,9,-7.922000000000001,1,0.341,0.40700000000000003,3.97e-05,0.655,0.782,89.027,audio_features,2jPlPtYwsBM3RUZDI530E8,spotify:track:2jPlPtYwsBM3RUZDI530E8,https://api.spotify.com/v1/tracks/2jPlPtYwsBM3RUZDI530E8,https://api.spotify.com/v1/audio-analysis/2jPlPtYwsBM3RUZDI530E8,226247,4,Gal Yuh Body Hot,Kalash,43,2020,True,francoton,0
0.7120000000000001,0.71,9,-5.5329999999999995,0,0.19699999999999998,0.33399999999999996,0.0,0.111,0.634,98.229,audio_features,2UpJT8mji5z6xcoOflvXtH,spotify:track:2UpJT8mji5z6xcoOflvXtH,https://api.spotify.com/v1/tracks/2UpJT8mji5z6xcoOflvXtH,https://api.spotify.com/v1/audio-analysis/2UpJT8mji5z6xcoOflvXtH,177600,4,On My Mind,Mavado,47,2020,True,dancehall,0
0.818,0.9620000000000001,5,-2.8169999999999997,1,0.055,0.0575,0.000763,0.0931,0.9,127.005,audio_features,6zujBX4CM7Glc7UiGInN5c,spotify:track:6zujBX4CM7Glc7UiGInN5c,https://api.spotify.com/v1/tracks/6zujBX4CM7Glc7UiGInN5c,https://api.spotify.com/v1/audio-analysis/6zujBX4CM7Glc7UiGInN5c,141500,4,Bubble,DJ Zinc,39,2020,False,bass house,0
0.6729999999999999,0.74,9,-4.029,1,0.267,0.0185,0.0036799999999999997,0.136,0.54,100.01799999999999,audio_features,3CDFVcwAfqfgPz1p4R68bh,spotify:track:3CDFVcwAfqfgPz1p4R68bh,https://api.spotify.com/v1/tracks/3CDFVcwAfqfgPz1p4R68bh,https://api.spotify.com/v1/audio-analysis/3CDFVcwAfqfgPz1p4R68bh,206406,4,Get Paid,Aluna,42,2020,True,electropop,0
0.813,0.7509999999999999,9,-7.019,0,0.207,0.318,0.0,0.166,0.8220000000000001,98.083,audio_features,1spPQmWs40dGmoKieRkXtd,spotify:track:1spPQmWs40dGmoKieRkXtd,https://api.spotify.com/v1/tracks/1spPQmWs40dGmoKieRkXtd,https://api.spotify.com/v1/audio-analysis/1spPQmWs40dGmoKieRkXtd,224082,4,Dons & Divas (feat. Danii Boo) [Dons],Vybz Kartel,40,2020,True,dancehall,0
0.846,0.7959999999999999,6,-6.535,1,0.272,0.0165,4.48e-06,0.166,0.528,105.977,audio_features,4NWJK8W8M4ZHjhD25wIgtR,spotify:track:4NWJK8W8M4ZHjhD25wIgtR,https://api.spotify.com/v1/tracks/4NWJK8W8M4ZHjhD25wIgtR,https://api.spotify.com/v1/audio-analysis/4NWJK8W8M4ZHjhD25wIgtR,193365,4,Climbing,Naomi Cowan,30,2020,False,modern reggae,0
0.642,0.7020000000000001,8,-5.5920000000000005,1,0.444,0.10400000000000001,0.0,0.0832,0.304,138.605,audio_features,5oQ90gRbe4rqJDkeqhPHIQ,spotify:track:5oQ90gRbe4rqJDkeqhPHIQ,https://api.spotify.com/v1/tracks/5oQ90gRbe4rqJDkeqhPHIQ,https://api.spotify.com/v1/audio-analysis/5oQ90gRbe4rqJDkeqhPHIQ,190497,5,Walk Out,Cadenza,38,2020,True,,0
0.747,0.489,5,-6.706,0,0.14400000000000002,0.249,0.00010700000000000001,0.124,0.26899999999999996,89.98,audio_features,4vYQ5wrzzYIkc2tYUVH0jh,spotify:track:4vYQ5wrzzYIkc2tYUVH0jh,https://api.spotify.com/v1/tracks/4vYQ5wrzzYIkc2tYUVH0jh,https://api.spotify.com/v1/audio-analysis/4vYQ5wrzzYIkc2tYUVH0jh,217533,4,Sin Sex,Stalk Ashley,34,2019,True,dancehall,0
0.856,0.721,6,-6.813,0,0.0779,0.17800000000000002,2.14e-05,0.0913,0.902,100.98,audio_features,6xW2g0c5uSoa3S6xk9eI4j,spotify:track:6xW2g0c5uSoa3S6xk9eI4j,https://api.spotify.com/v1/tracks/6xW2g0c5uSoa3S6xk9eI4j,https://api.spotify.com/v1/audio-analysis/6xW2g0c5uSoa3S6xk9eI4j,230151,4,W (feat. Gunna),Koffee,66,2019,False,dancehall,0
0.826,0.563,2,-9.036,1,0.309,0.44299999999999995,0.0,0.0864,0.797,90.509,audio_features,2bWnWaD1QC8hC26IdWmxdl,spotify:track:2bWnWaD1QC8hC26IdWmxdl,https://api.spotify.com/v1/tracks/2bWnWaD1QC8hC26IdWmxdl,https://api.spotify.com/v1/audio-analysis/2bWnWaD1QC8hC26IdWmxdl,157362,4,Face & Figga,Gabriella Walker,30,2020,True,,0
0.7,0.6729999999999999,9,-4.335,0,0.21600000000000003,0.0899,0.0,0.122,0.309,92.936,audio_features,5wcWWTTQCEizpl98ggMRYL,spotify:track:5wcWWTTQCEizpl98ggMRYL,https://api.spotify.com/v1/tracks/5wcWWTTQCEizpl98ggMRYL,https://api.spotify.com/v1/audio-analysis/5wcWWTTQCEizpl98ggMRYL,190968,4,Gold,Alicai Harley,45,2017,True,dancehall,0
0.7390000000000001,0.563,2,-6.029,0,0.332,0.642,0.0,0.114,0.32299999999999995,89.822,audio_features,4MhSHzlW1y0Q6e60lwwZS5,spotify:track:4MhSHzlW1y0Q6e60lwwZS5,https://api.spotify.com/v1/tracks/4MhSHzlW1y0Q6e60lwwZS5,https://api.spotify.com/v1/audio-analysis/4MhSHzlW1y0Q6e60lwwZS5,175445,4,Execution,Jada Kingdom,34,2019,True,dancehall,0
0.5660000000000001,0.81,7,-6.879,1,0.33299999999999996,0.0299,0.0,0.349,0.653,66.797,audio_features,0aScqSccesEPFrw28mOije,spotify:track:0aScqSccesEPFrw28mOije,https://api.spotify.com/v1/tracks/0aScqSccesEPFrw28mOije,https://api.spotify.com/v1/audio-analysis/0aScqSccesEPFrw28mOije,180000,3,Top Gyal,Poshh,28,2019,True,,0
0.696,0.603,5,-5.101,0,0.27399999999999997,0.152,0.0,0.20600000000000002,0.628,196.076,audio_features,0e5lrtbJiVGRVTRU2wFgXo,spotify:track:0e5lrtbJiVGRVTRU2wFgXo,https://api.spotify.com/v1/tracks/0e5lrtbJiVGRVTRU2wFgXo,https://api.spotify.com/v1/audio-analysis/0e5lrtbJiVGRVTRU2wFgXo,127347,4,Mad Out,Moyann,38,2020,True,dancehall,0
0.8320000000000001,0.675,6,-2.102,1,0.0627,0.696,0.0,0.106,0.94,97.059,audio_features,6UzhbdHb7d8DzlrXMpM7b4,spotify:track:6UzhbdHb7d8DzlrXMpM7b4,https://api.spotify.com/v1/tracks/6UzhbdHb7d8DzlrXMpM7b4,https://api.spotify.com/v1/audio-analysis/6UzhbdHb7d8DzlrXMpM7b4,141111,4,Pressure Dem,Lisa Mercedez,32,2020,True,uk dancehall,0
0.506,0.588,6,-4.061,0,0.16,0.33,0.0,0.0915,0.46799999999999997,86.529,audio_features,6vuPtRQKVMAz7N2Lvrf2lX,spotify:track:6vuPtRQKVMAz7N2Lvrf2lX,https://api.spotify.com/v1/tracks/6vuPtRQKVMAz7N2Lvrf2lX,https://api.spotify.com/v1/audio-analysis/6vuPtRQKVMAz7N2Lvrf2lX,154283,4,Young,Stalk Ashley,45,2019,True,dancehall,0
0.779,0.72,6,-4.702,0,0.2,0.149,0.0,0.212,0.62,94.021,audio_features,0izUjTuDrUy2FgQOSRALSU,spotify:track:0izUjTuDrUy2FgQOSRALSU,https://api.spotify.com/v1/tracks/0izUjTuDrUy2FgQOSRALSU,https://api.spotify.com/v1/audio-analysis/0izUjTuDrUy2FgQOSRALSU,179737,4,Lockdown,Koffee,64,2020,False,dancehall,0
0.8009999999999999,0.7829999999999999,11,-4.1930000000000005,0,0.327,0.244,0.0,0.0902,0.695,94.648,audio_features,6motja4C4U6oCgtojBTyCI,spotify:track:6motja4C4U6oCgtojBTyCI,https://api.spotify.com/v1/tracks/6motja4C4U6oCgtojBTyCI,https://api.spotify.com/v1/audio-analysis/6motja4C4U6oCgtojBTyCI,144000,4,Run Di Road,HoodCelebrityy,51,2020,False,dancehall,0
0.591,0.619,9,-5.532,0,0.344,0.08,0.0,0.0735,0.6779999999999999,132.142,audio_features,3zcWzER3p0LGZtk37wF1qj,spotify:track:3zcWzER3p0LGZtk37wF1qj,https://api.spotify.com/v1/tracks/3zcWzER3p0LGZtk37wF1qj,https://api.spotify.com/v1/audio-analysis/3zcWzER3p0LGZtk37wF1qj,199627,5,Tek It To Dem,Alicai Harley,46,2019,True,dancehall,0
0.754,0.915,8,-1.849,0,0.299,0.135,0.0,0.192,0.722,122.67299999999999,audio_features,0wMQptN6JvREl2YtONlENi,spotify:track:0wMQptN6JvREl2YtONlENi,https://api.spotify.com/v1/tracks/0wMQptN6JvREl2YtONlENi,https://api.spotify.com/v1/audio-analysis/0wMQptN6JvREl2YtONlENi,193043,5,Sticks & Stones,Shenseea,35,2018,False,dancehall,0
0.902,0.948,2,-2.59,1,0.111,0.141,0.00038700000000000003,0.0306,0.804,102.00200000000001,audio_features,6IpYgAtkoBjRh0aLd6Uyko,spotify:track:6IpYgAtkoBjRh0aLd6Uyko,https://api.spotify.com/v1/tracks/6IpYgAtkoBjRh0aLd6Uyko,https://api.spotify.com/v1/audio-analysis/6IpYgAtkoBjRh0aLd6Uyko,162353,4,Vibrate,Afro B,50,2020,False,afroswing,0
0.747,0.6970000000000001,0,-5.167000000000001,1,0.29600000000000004,0.0692,0.0,0.0997,0.919,94.027,audio_features,18pRR6GRcbh4NOiNekLvXV,spotify:track:18pRR6GRcbh4NOiNekLvXV,https://api.spotify.com/v1/tracks/18pRR6GRcbh4NOiNekLvXV,https://api.spotify.com/v1/audio-analysis/18pRR6GRcbh4NOiNekLvXV,230573,4,Man Is The Least,Lady Saw,43,2009,False,dancehall,0
0.725,0.633,5,-4.647,0,0.132,0.11,0.0,0.085,0.7140000000000001,126.516,audio_features,7kFrtjToVEFgUWvOJdDigU,spotify:track:7kFrtjToVEFgUWvOJdDigU,https://api.spotify.com/v1/tracks/7kFrtjToVEFgUWvOJdDigU,https://api.spotify.com/v1/audio-analysis/7kFrtjToVEFgUWvOJdDigU,204696,5,Insecure,Lisa Mercedez,36,2020,True,uk dancehall,0
0.7090000000000001,0.672,11,-5.96,0,0.185,0.037000000000000005,1.06e-05,0.228,0.435,180.05700000000002,audio_features,2qPSLoOyCXZyGB70Qf5H7K,spotify:track:2qPSLoOyCXZyGB70Qf5H7K,https://api.spotify.com/v1/tracks/2qPSLoOyCXZyGB70Qf5H7K,https://api.spotify.com/v1/audio-analysis/2qPSLoOyCXZyGB70Qf5H7K,209333,4,Wasteman,Jada Kingdom,36,2018,False,dancehall,0
0.741,0.813,2,-3.055,1,0.235,0.298,0.0,0.168,0.5820000000000001,94.029,audio_features,0xWrs2bY4UyaQ3uRm71goW,spotify:track:0xWrs2bY4UyaQ3uRm71goW,https://api.spotify.com/v1/tracks/0xWrs2bY4UyaQ3uRm71goW,https://api.spotify.com/v1/audio-analysis/0xWrs2bY4UyaQ3uRm71goW,186266,4,Dye Dye (Raw),Macka Diamond,43,2013,True,dancehall,0
0.655,0.745,1,-4.683,0,0.45299999999999996,0.68,0.0,0.10400000000000001,0.773,95.596,audio_features,6gt4crRNZ5Soua4BP52HXv,spotify:track:6gt4crRNZ5Soua4BP52HXv,https://api.spotify.com/v1/tracks/6gt4crRNZ5Soua4BP52HXv,https://api.spotify.com/v1/audio-analysis/6gt4crRNZ5Soua4BP52HXv,185626,4,Needle Eye,Spice,50,2015,True,dancehall,0
0.6629999999999999,0.8059999999999999,1,-5.26,0,0.307,0.0101,0.0,0.066,0.659,97.949,audio_features,24uqbhdWIuExI9rGFJXd9Z,spotify:track:24uqbhdWIuExI9rGFJXd9Z,https://api.spotify.com/v1/tracks/24uqbhdWIuExI9rGFJXd9Z,https://api.spotify.com/v1/audio-analysis/24uqbhdWIuExI9rGFJXd9Z,171068,4,Instruction (Gallong Gyal),Toddla T,36,2019,False,ninja,0
0.612,0.7559999999999999,2,-6.53,1,0.359,0.166,0.0,0.0422,0.615,104.969,audio_features,2yEEzp8hcsuykTheAUYYMh,spotify:track:2yEEzp8hcsuykTheAUYYMh,https://api.spotify.com/v1/tracks/2yEEzp8hcsuykTheAUYYMh,https://api.spotify.com/v1/audio-analysis/2yEEzp8hcsuykTheAUYYMh,226286,4,Potential Man,Shenseea,38,2020,True,dancehall,0
0.882,0.887,1,-3.1460000000000004,1,0.207,0.0561,0.0,0.28600000000000003,0.742,133.993,audio_features,1gdjPy3aUqN0K1q5sXpdAZ,spotify:track:1gdjPy3aUqN0K1q5sXpdAZ,https://api.spotify.com/v1/tracks/1gdjPy3aUqN0K1q5sXpdAZ,https://api.spotify.com/v1/audio-analysis/1gdjPy3aUqN0K1q5sXpdAZ,193489,4,Fattt,Nadia Batson,43,2019,False,soca,0
0.7909999999999999,0.7040000000000001,7,-3.5989999999999998,1,0.0896,0.11900000000000001,0.0,0.364,0.6990000000000001,130.673,audio_features,2zbPQ4eWQEvywNRTDWUAAk,spotify:track:2zbPQ4eWQEvywNRTDWUAAk,https://api.spotify.com/v1/tracks/2zbPQ4eWQEvywNRTDWUAAk,https://api.spotify.com/v1/audio-analysis/2zbPQ4eWQEvywNRTDWUAAk,164082,5,A Nuh My Style,Moyann,42,2019,True,dancehall,0
0.85,0.66,5,-6.084,0,0.261,0.011000000000000001,0.0,0.461,0.64,94.995,audio_features,07XcuVPoyMogdiV4nBeCPt,spotify:track:07XcuVPoyMogdiV4nBeCPt,https://api.spotify.com/v1/tracks/07XcuVPoyMogdiV4nBeCPt,https://api.spotify.com/v1/audio-analysis/07XcuVPoyMogdiV4nBeCPt,165717,4,Heavy! (Vybz Kartel Remix),Jada Kingdom,45,2020,True,dancehall,0
0.866,0.726,8,-4.859,0,0.28800000000000003,0.0407,0.0,0.09699999999999999,0.71,110.13600000000001,audio_features,6PWhaGqUfwAXX7MyRluOAu,spotify:track:6PWhaGqUfwAXX7MyRluOAu,https://api.spotify.com/v1/tracks/6PWhaGqUfwAXX7MyRluOAu,https://api.spotify.com/v1/audio-analysis/6PWhaGqUfwAXX7MyRluOAu,176453,4,Tek Weh Yuhself,Mr. Vegas,40,2007,False,azonto,0
0.8059999999999999,0.687,8,-5.611000000000001,0,0.354,0.428,0.0,0.0673,0.687,99.993,audio_features,766AI05axy4T9ISDCY9qQi,spotify:track:766AI05axy4T9ISDCY9qQi,https://api.spotify.com/v1/tracks/766AI05axy4T9ISDCY9qQi,https://api.spotify.com/v1/audio-analysis/766AI05axy4T9ISDCY9qQi,199200,4,Understand,Stonebwoy,3,2020,False,afro dancehall,0
0.64,0.629,5,-4.453,1,0.313,0.0156,0.0,0.0835,0.9,138.184,audio_features,2569kuV4cvCN9Q0jQBgWlk,spotify:track:2569kuV4cvCN9Q0jQBgWlk,https://api.spotify.com/v1/tracks/2569kuV4cvCN9Q0jQBgWlk,https://api.spotify.com/v1/audio-analysis/2569kuV4cvCN9Q0jQBgWlk,199416,5,Naah Done,Alicai Harley,37,2018,False,dancehall,0
0.8809999999999999,0.8809999999999999,7,-5.442,1,0.193,0.0237,0.000118,0.32799999999999996,0.738,105.025,audio_features,7weMVtvIvwNK6mqJd8BvNX,spotify:track:7weMVtvIvwNK6mqJd8BvNX,https://api.spotify.com/v1/tracks/7weMVtvIvwNK6mqJd8BvNX,https://api.spotify.com/v1/audio-analysis/7weMVtvIvwNK6mqJd8BvNX,167967,4,Dumpling - dEVOLVE Remix,Stylo G,32,2020,True,dancehall,0
0.8140000000000001,0.613,8,-4.178,1,0.0477,0.29,4.8700000000000005e-05,0.0804,0.47100000000000003,95.949,audio_features,65tmTVKDca8w2kOXMp1opA,spotify:track:65tmTVKDca8w2kOXMp1opA,https://api.spotify.com/v1/tracks/65tmTVKDca8w2kOXMp1opA,https://api.spotify.com/v1/audio-analysis/65tmTVKDca8w2kOXMp1opA,135000,4,Trick'a Treat,Shenseea,43,2019,True,dancehall,0
0.519,0.8590000000000001,5,-5.046,0,0.287,0.0113,3.46e-06,0.105,0.815,103.36399999999999,audio_features,1dhrBVOBJVRAomxv0sqfmK,spotify:track:1dhrBVOBJVRAomxv0sqfmK,https://api.spotify.com/v1/tracks/1dhrBVOBJVRAomxv0sqfmK,https://api.spotify.com/v1/audio-analysis/1dhrBVOBJVRAomxv0sqfmK,238493,4,Roll It Gal,Alison Hinds,46,2007,False,barbadian pop,0
0.6409999999999999,0.7929999999999999,1,-2.9,0,0.235,0.034,0.0,0.159,0.531,173.782,audio_features,7FtB2kYAJEUkcoELfZdOma,spotify:track:7FtB2kYAJEUkcoELfZdOma,https://api.spotify.com/v1/tracks/7FtB2kYAJEUkcoELfZdOma,https://api.spotify.com/v1/audio-analysis/7FtB2kYAJEUkcoELfZdOma,230157,4,Call Me (feat. Stefflon Don),Buju Banton,47,2020,False,dancehall,0
0.841,0.718,5,-4.57,0,0.248,0.013999999999999999,0.0,0.348,0.614,95.012,audio_features,6QQb9IsS797WWbHWgsyiQf,spotify:track:6QQb9IsS797WWbHWgsyiQf,https://api.spotify.com/v1/tracks/6QQb9IsS797WWbHWgsyiQf,https://api.spotify.com/v1/audio-analysis/6QQb9IsS797WWbHWgsyiQf,165535,4,Heavy!,Jada Kingdom,43,2019,True,dancehall,0
0.79,0.8440000000000001,10,-3.1289999999999996,0,0.13699999999999998,0.0162,0.000144,0.0441,0.89,98.014,audio_features,50ZQ13cDPuFaSXfWdPwa5n,spotify:track:50ZQ13cDPuFaSXfWdPwa5n,https://api.spotify.com/v1/tracks/50ZQ13cDPuFaSXfWdPwa5n,https://api.spotify.com/v1/audio-analysis/50ZQ13cDPuFaSXfWdPwa5n,160388,4,Hard & Done,Jugglerz,43,2020,False,,0
0.39399999999999996,0.8,4,-5.566,1,0.266,0.166,0.0,0.0936,0.5770000000000001,56.633,audio_features,72MXBT0ZqohXULxmkYVKRz,spotify:track:72MXBT0ZqohXULxmkYVKRz,https://api.spotify.com/v1/tracks/72MXBT0ZqohXULxmkYVKRz,https://api.spotify.com/v1/audio-analysis/72MXBT0ZqohXULxmkYVKRz,208085,5,Don Walk,Rymez,47,2019,True,indie anthem-folk,0
0.525,0.802,5,-4.5169999999999995,0,0.165,0.247,0.0,0.109,0.5539999999999999,67.0,audio_features,5Ttn93s4gqOG3SwXJuppfa,spotify:track:5Ttn93s4gqOG3SwXJuppfa,https://api.spotify.com/v1/tracks/5Ttn93s4gqOG3SwXJuppfa,https://api.spotify.com/v1/audio-analysis/5Ttn93s4gqOG3SwXJuppfa,154286,3,Rushing,Alicai Harley,37,2019,False,dancehall,0
0.892,0.778,1,-6.057,1,0.18899999999999997,0.14400000000000002,0.034,0.11599999999999999,0.6409999999999999,103.99700000000001,audio_features,0YLdHkSOh05jocGjQ8mpfc,spotify:track:0YLdHkSOh05jocGjQ8mpfc,https://api.spotify.com/v1/tracks/0YLdHkSOh05jocGjQ8mpfc,https://api.spotify.com/v1/audio-analysis/0YLdHkSOh05jocGjQ8mpfc,159744,4,Dumpling - Toddla T Remix,Stylo G,43,2020,True,dancehall,0
0.736,0.615,8,-4.716,0,0.34600000000000003,0.341,0.0,0.433,0.495,185.998,audio_features,75Z53FMCvlupjHfAh9XgDo,spotify:track:75Z53FMCvlupjHfAh9XgDo,https://api.spotify.com/v1/tracks/75Z53FMCvlupjHfAh9XgDo,https://api.spotify.com/v1/audio-analysis/75Z53FMCvlupjHfAh9XgDo,193548,4,The Sidechick Song,Shenseea,52,2020,True,dancehall,0
